,arrival_time,symbol,seqno,price,destination,wire_length
1649,1473412376.282139,APPL,414,1620.0,C,77
1650,1473412376.39925,APPL,414,1620.0,D,77
1651,1473412376.499332,APPL,414,1620.0,A,77
1652,1473412376.520113,APPL,414,1620.0,B,77
1653,1473412377.351814,APPL,415,1614.0,C,77
1654,1473412377.411189,APPL,415,1614.0,D,77
1655,1473412377.503912,APPL,415,1614.0,B,77
1656,1473412377.553731,APPL,415,1614.0,A,77
1657,1473412378.235962,APPL,416,1645.0,D,77
1658,1473412378.263706,APPL,416,1645.0,C,77
1659,1473412378.503207,APPL,416,1645.0,A,77
1660,1473412378.591175,APPL,416,1645.0,B,77
1661,1473412379.235896,APPL,417,1557.0,D,77
1662,1473412379.237471,APPL,417,1557.0,C,77
1663,1473412379.306048,APPL,417,1557.0,B,77
1664,1473412379.456305,APPL,417,1557.0,A,77
1665,1473412380.362919,APPL,418,1624.0,D,77
1666,1473412380.483365,APPL,418,1624.0,B,77
1667,1473412380.498278,APPL,418,1624.0,A,77
1668,1473412380.602469,APPL,418,1624.0,C,77
1669,1473412381.255726,APPL,419,1670.0,D,77
1670,1473412381.494728,APPL,419,1670.0,C,77
1671,1473412381.551419,APPL,419,1670.0,B,77
1672,1473412381.575271,APPL,419,1670.0,A,77
1673,1473412382.339751,APPL,420,1546.0,D,77
1674,1473412382.35309,APPL,420,1546.0,A,77
1675,1473412382.567026,APPL,420,1546.0,C,77
1676,1473412382.587741,APPL,420,1546.0,B,77
1677,1473412383.280043,APPL,421,1517.0,D,77
1678,1473412383.312817,APPL,421,1517.0,C,77
1679,1473412383.315525,APPL,421,1517.0,A,77
1680,1473412383.377691,APPL,421,1517.0,B,77
1681,1473412384.307163,APPL,422,1652.0,B,77
1682,1473412384.312573,APPL,422,1652.0,D,77
1683,1473412384.341102,APPL,422,1652.0,A,77
1684,1473412384.519305,APPL,422,1652.0,C,77
1685,1473412385.157932,APPL,423,1563.0,D,77
1686,1473412385.481717,APPL,423,1563.0,C,77
1687,1473412385.4904,APPL,423,1563.0,A,77
1688,1473412385.51115,APPL,423,1563.0,B,77
1689,1473412386.278876,APPL,424,1512.0,C,77
1690,1473412386.432062,APPL,424,1512.0,A,77
1691,1473412386.528059,APPL,424,1512.0,D,77
1692,1473412386.5678,APPL,424,1512.0,B,77
1693,1473412387.169426,APPL,425,1515.0,D,77
1694,1473412387.453325,APPL,425,1515.0,C,77
1695,1473412387.474664,APPL,425,1515.0,A,77
1696,1473412387.480325,APPL,425,1515.0,B,77
1697,1473412388.310516,APPL,426,1631.0,D,77
1698,1473412388.482115,APPL,426,1631.0,B,77
1699,1473412388.482786,APPL,426,1631.0,C,77
1700,1473412388.537891,APPL,426,1631.0,A,77
1701,1473412389.220209,APPL,427,1651.0,C,77
1702,1473412389.490245,APPL,427,1651.0,D,77
1703,1473412389.561024,APPL,427,1651.0,B,77
1704,1473412389.573046,APPL,427,1651.0,A,77
1705,1473412390.248254,APPL,428,1605.0,D,77
1706,1473412390.3533,APPL,428,1605.0,B,77
1707,1473412390.417248,APPL,428,1605.0,C,77
1708,1473412390.564249,APPL,428,1605.0,A,77
1709,1473412391.311212,APPL,429,1584.0,B,77
1710,1473412391.31616,APPL,429,1584.0,D,77
1711,1473412391.31708,APPL,429,1584.0,A,77
1712,1473412391.556988,APPL,429,1584.0,C,77
1713,1473412392.352126,APPL,430,1655.0,C,77
1714,1473412392.367578,APPL,430,1655.0,D,77
1715,1473412392.433739,APPL,430,1655.0,A,77
1716,1473412392.497749,APPL,430,1655.0,B,77
1717,1473412393.149444,APPL,431,1534.0,D,77
1718,1473412393.278503,APPL,431,1534.0,C,77
1719,1473412393.474944,APPL,431,1534.0,B,77
1720,1473412393.495847,APPL,431,1534.0,A,77
1721,1473412394.277237,APPL,432,1531.0,D,77
1722,1473412394.307318,APPL,432,1531.0,C,77
1723,1473412394.35808,APPL,432,1531.0,B,77
1724,1473412394.460105,APPL,432,1531.0,A,77
1725,1473412395.223572,APPL,433,1635.0,C,77
1726,1473412395.308508,APPL,433,1635.0,A,77
1727,1473412395.42558,APPL,433,1635.0,D,77
1728,1473412395.526009,APPL,433,1635.0,B,77
1729,1473412396.303245,APPL,434,1547.0,D,77
1730,1473412396.368202,APPL,434,1547.0,B,77
1731,1473412396.442127,APPL,434,1547.0,A,77
1732,1473412396.517234,APPL,434,1547.0,C,77
1733,1473412397.150565,APPL,435,1652.0,D,77
1734,1473412397.416645,APPL,435,1652.0,B,77
1735,1473412397.44293,APPL,435,1652.0,A,77
1736,1473412397.465303,APPL,435,1652.0,C,77
1737,1473412398.325572,APPL,436,1577.0,C,77
1738,1473412398.385016,APPL,436,1577.0,A,77
1739,1473412398.409528,APPL,436,1577.0,B,77
1740,1473412398.482659,APPL,436,1577.0,D,77
1741,1473412399.304973,APPL,437,1502.0,B,77
1742,1473412399.347021,APPL,437,1502.0,A,77
1743,1473412399.523514,APPL,437,1502.0,D,77
1744,1473412399.58249,APPL,437,1502.0,C,77
1745,1473412400.40155,APPL,438,1668.0,B,77
1746,1473412400.491778,APPL,438,1668.0,C,77
1747,1473412400.493931,APPL,438,1668.0,D,77
1748,1473412400.501011,APPL,438,1668.0,A,77
1749,1473412401.360721,APPL,439,1635.0,C,77
1750,1473412401.453114,APPL,439,1635.0,B,77
1751,1473412401.513195,APPL,439,1635.0,D,77
1752,1473412401.593438,APPL,439,1635.0,A,77
1753,1473412402.395432,APPL,440,1662.0,A,77
1754,1473412402.395941,APPL,440,1662.0,C,77
1755,1473412402.461447,APPL,440,1662.0,B,77
1756,1473412402.508663,APPL,440,1662.0,D,77
1757,1473412403.334989,APPL,441,1633.0,B,77
1758,1473412403.421417,APPL,441,1633.0,D,77
1759,1473412403.557552,APPL,441,1633.0,C,77
1760,1473412403.603361,APPL,441,1633.0,A,77
1761,1473412404.325664,APPL,442,1526.0,C,77
1762,1473412404.442215,APPL,442,1526.0,A,77
1763,1473412404.454175,APPL,442,1526.0,D,77
1764,1473412404.454781,APPL,442,1526.0,B,77
1765,1473412405.25196,APPL,443,1515.0,D,77
1766,1473412405.376241,APPL,443,1515.0,C,77
1767,1473412405.424426,APPL,443,1515.0,A,77
1768,1473412405.477149,APPL,443,1515.0,B,77
1769,1473412406.256638,APPL,444,1524.0,C,77
1770,1473412406.385285,APPL,444,1524.0,B,77
1771,1473412406.40653,APPL,444,1524.0,D,77
1772,1473412406.445962,APPL,444,1524.0,A,77
1773,1473412407.26442,APPL,445,1688.0,C,77
1774,1473412407.467936,APPL,445,1688.0,D,77
1775,1473412407.49857,APPL,445,1688.0,B,77
1776,1473412407.562038,APPL,445,1688.0,A,77
1777,1473412408.168239,APPL,446,1658.0,D,77
1778,1473412408.394841,APPL,446,1658.0,C,77
1779,1473412408.401831,APPL,446,1658.0,B,77
1780,1473412408.478986,APPL,446,1658.0,A,77
1781,1473412409.145151,APPL,447,1638.0,D,77
1782,1473412409.317548,APPL,447,1638.0,C,77
1783,1473412409.341611,APPL,447,1638.0,A,77
1784,1473412409.569691,APPL,447,1638.0,B,77
1785,1473412410.310959,APPL,448,1620.0,A,77
1786,1473412410.363489,APPL,448,1620.0,B,77
1787,1473412410.367183,APPL,448,1620.0,C,77
1788,1473412410.508909,APPL,448,1620.0,D,77
1789,1473412411.380004,APPL,449,1661.0,D,77
1790,1473412411.398245,APPL,449,1661.0,A,77
1791,1473412411.48549,APPL,449,1661.0,C,77
1792,1473412411.520438,APPL,449,1661.0,B,77
1793,1473412412.294955,APPL,450,1669.0,D,77
1794,1473412412.309058,APPL,450,1669.0,C,77
1795,1473412412.328046,APPL,450,1669.0,A,77
1796,1473412412.555665,APPL,450,1669.0,B,77
1797,1473412413.243493,APPL,451,1691.0,D,77
1798,1473412413.456213,APPL,451,1691.0,B,77
1799,1473412413.53343,APPL,451,1691.0,A,77
1800,1473412413.569041,APPL,451,1691.0,C,77
1801,1473412414.361514,APPL,452,1543.0,D,77
1802,1473412414.376373,APPL,452,1543.0,C,77
1803,1473412414.457615,APPL,452,1543.0,B,77
1804,1473412414.519839,APPL,452,1543.0,A,77
1805,1473412415.235483,APPL,453,1554.0,C,77
1806,1473412415.327366,APPL,453,1554.0,B,77
1807,1473412415.334533,APPL,453,1554.0,D,77
1808,1473412415.434272,APPL,453,1554.0,A,77
1809,1473412416.356437,APPL,454,1546.0,D,77
1810,1473412416.369002,APPL,454,1546.0,B,77
1811,1473412416.472354,APPL,454,1546.0,A,77
1812,1473412416.492049,APPL,454,1546.0,C,77
1813,1473412417.270928,APPL,455,1588.0,C,77
1814,1473412417.286936,APPL,455,1588.0,D,77
1815,1473412417.325977,APPL,455,1588.0,B,77
1816,1473412417.453374,APPL,455,1588.0,A,77
1817,1473412418.313479,APPL,456,1677.0,C,77
1818,1473412418.351297,APPL,456,1677.0,B,77
1819,1473412418.45631,APPL,456,1677.0,A,77
1820,1473412418.571159,APPL,456,1677.0,D,77
1821,1473412419.326405,APPL,457,1561.0,C,77
1822,1473412419.479639,APPL,457,1561.0,D,77
1823,1473412419.600133,APPL,457,1561.0,A,77
1824,1473412419.602427,APPL,457,1561.0,B,77
1825,1473412420.217571,APPL,458,1649.0,D,77
1826,1473412420.355312,APPL,458,1649.0,A,77
1827,1473412420.453909,APPL,458,1649.0,C,77
1828,1473412420.482347,APPL,458,1649.0,B,77
1829,1473412421.326132,APPL,459,1542.0,A,77
1830,1473412421.326548,APPL,459,1542.0,C,77
1831,1473412421.457995,APPL,459,1542.0,B,77
1832,1473412421.470433,APPL,459,1542.0,D,77
1833,1473412422.303756,APPL,460,1601.0,D,77
1834,1473412422.329869,APPL,460,1601.0,C,77
1835,1473412422.504554,APPL,460,1601.0,A,77
1836,1473412422.589955,APPL,460,1601.0,B,77
1837,1473412423.421129,APPL,461,1518.0,C,77
1838,1473412423.488142,APPL,461,1518.0,B,77
1839,1473412423.508425,APPL,461,1518.0,D,77
1840,1473412423.592042,APPL,461,1518.0,A,77
1841,1473412424.300688,APPL,462,1612.0,D,77
1842,1473412424.30415,APPL,462,1612.0,B,77
1843,1473412424.347795,APPL,462,1612.0,A,77
1844,1473412424.588934,APPL,462,1612.0,C,77
1845,1473412425.297847,APPL,463,1573.0,C,77
1846,1473412425.383772,APPL,463,1573.0,D,77
1847,1473412425.462782,APPL,463,1573.0,B,77
1848,1473412425.546224,APPL,463,1573.0,A,77
1849,1473412426.217194,APPL,464,1626.0,C,77
1850,1473412426.335959,APPL,464,1626.0,D,77
1851,1473412426.464938,APPL,464,1626.0,B,77
1852,1473412426.546357,APPL,464,1626.0,A,77
1853,1473412427.266326,APPL,465,1568.0,C,77
1854,1473412427.44993,APPL,465,1568.0,B,77
1855,1473412427.548594,APPL,465,1568.0,D,77
1856,1473412427.554943,APPL,465,1568.0,A,77
1857,1473412428.307443,APPL,466,1513.0,A,77
1858,1473412428.338263,APPL,466,1513.0,C,77
1859,1473412428.382286,APPL,466,1513.0,B,77
1860,1473412428.475368,APPL,466,1513.0,D,77
1861,1473412429.272412,APPL,467,1672.0,D,77
1862,1473412429.315077,APPL,467,1672.0,B,77
1863,1473412429.521158,APPL,467,1672.0,A,77
1864,1473412429.569191,APPL,467,1672.0,C,77
1865,1473412430.119731,APPL,468,1509.0,D,77
1866,1473412430.429968,APPL,468,1509.0,C,77
1867,1473412430.499929,APPL,468,1509.0,B,77
1868,1473412430.526507,APPL,468,1509.0,A,77
1869,1473412431.525725,APPL,469,1555.0,D,77
1870,1473412431.537802,APPL,469,1555.0,B,77
1871,1473412431.566138,APPL,469,1555.0,C,77
1872,1473412431.592077,APPL,469,1555.0,A,77
1873,1473412432.346759,APPL,470,1625.0,D,77
1874,1473412432.467823,APPL,470,1625.0,A,77
1875,1473412432.546362,APPL,470,1625.0,B,77
1876,1473412432.600678,APPL,470,1625.0,C,77
1877,1473412433.27173,APPL,471,1590.0,D,77
1878,1473412433.322914,APPL,471,1590.0,B,77
1879,1473412433.543774,APPL,471,1590.0,C,77
1880,1473412433.593769,APPL,471,1590.0,A,77
1881,1473412434.178498,APPL,472,1604.0,D,77
1882,1473412434.317024,APPL,472,1604.0,A,77
1883,1473412434.367905,APPL,472,1604.0,B,77
1884,1473412434.378351,APPL,472,1604.0,C,77
1885,1473412435.228055,APPL,473,1554.0,C,77
1886,1473412435.253692,APPL,473,1554.0,D,77
1887,1473412435.388122,APPL,473,1554.0,A,77
1888,1473412435.484269,APPL,473,1554.0,B,77
1889,1473412436.339574,APPL,474,1628.0,B,77
1890,1473412436.455295,APPL,474,1628.0,A,77
1891,1473412436.477011,APPL,474,1628.0,C,77
1892,1473412436.536645,APPL,474,1628.0,D,77
1893,1473412437.212931,APPL,475,1582.0,D,77
1894,1473412437.345492,APPL,475,1582.0,C,77
1895,1473412437.388362,APPL,475,1582.0,A,77
1896,1473412437.592739,APPL,475,1582.0,B,77
1897,1473412438.407746,APPL,476,1574.0,B,77
1898,1473412438.438767,APPL,476,1574.0,A,77
1899,1473412438.541853,APPL,476,1574.0,C,77
1900,1473412438.552627,APPL,476,1574.0,D,77
1901,1473412439.222435,APPL,477,1668.0,C,77
1902,1473412439.368992,APPL,477,1668.0,B,77
1903,1473412439.375564,APPL,477,1668.0,D,77
1904,1473412439.513743,APPL,477,1668.0,A,77
1905,1473412440.319763,APPL,478,1523.0,A,77
1906,1473412440.437095,APPL,478,1523.0,D,77
1907,1473412440.51322,APPL,478,1523.0,B,77
1908,1473412440.522352,APPL,478,1523.0,C,77
1909,1473412441.391881,APPL,479,1666.0,D,77
1910,1473412441.425745,APPL,479,1666.0,C,77
1911,1473412441.469973,APPL,479,1666.0,B,77
1912,1473412441.516988,APPL,479,1666.0,A,77
1913,1473412442.28871,APPL,480,1594.0,D,77
1914,1473412442.343466,APPL,480,1594.0,B,77
1915,1473412442.384468,APPL,480,1594.0,C,77
1916,1473412442.388444,APPL,480,1594.0,A,77
1917,1473412443.263887,APPL,481,1619.0,C,77
1918,1473412443.341602,APPL,481,1619.0,D,77
1919,1473412443.380429,APPL,481,1619.0,A,77
1920,1473412443.456731,APPL,481,1619.0,B,77
1921,1473412444.367906,APPL,482,1511.0,C,77
1922,1473412444.424619,APPL,482,1511.0,A,77
1923,1473412444.476648,APPL,482,1511.0,B,77
1924,1473412444.494392,APPL,482,1511.0,D,77
1925,1473412445.204744,APPL,483,1617.0,D,77
1926,1473412445.31279,APPL,483,1617.0,B,77
1927,1473412445.411834,APPL,483,1617.0,C,77
1928,1473412445.587435,APPL,483,1617.0,A,77
1929,1473412446.171842,APPL,484,1532.0,D,77
1930,1473412446.369825,APPL,484,1532.0,A,77
1931,1473412446.414853,APPL,484,1532.0,B,77
1932,1473412446.581026,APPL,484,1532.0,C,77
1933,1473412447.119496,APPL,485,1627.0,D,77
1934,1473412447.265768,APPL,485,1627.0,C,77
1935,1473412447.316012,APPL,485,1627.0,B,77
1936,1473412447.377292,APPL,485,1627.0,A,77
1937,1473412448.371574,APPL,486,1671.0,D,77
1938,1473412448.392246,APPL,486,1671.0,A,77
1939,1473412448.497766,APPL,486,1671.0,B,77
1940,1473412448.512825,APPL,486,1671.0,C,77
1941,1473412449.367773,APPL,487,1687.0,A,77
1942,1473412449.467267,APPL,487,1687.0,B,77
1943,1473412449.508414,APPL,487,1687.0,D,77
1944,1473412449.584169,APPL,487,1687.0,C,77
1945,1473412450.361001,APPL,488,1533.0,D,77
1946,1473412450.39583,APPL,488,1533.0,A,77
1947,1473412450.459835,APPL,488,1533.0,B,77
1948,1473412450.566048,APPL,488,1533.0,C,77
1949,1473412451.412902,APPL,489,1632.0,D,77
1950,1473412451.50109,APPL,489,1632.0,C,77
1951,1473412451.533675,APPL,489,1632.0,A,77
1952,1473412451.600648,APPL,489,1632.0,B,77
1953,1473412452.339107,APPL,490,1691.0,A,77
1954,1473412452.340382,APPL,490,1691.0,C,77
1955,1473412452.37869,APPL,490,1691.0,B,77
1956,1473412452.432042,APPL,490,1691.0,D,77
1957,1473412453.300609,APPL,491,1614.0,C,77
1958,1473412453.502154,APPL,491,1614.0,B,77
1959,1473412453.546161,APPL,491,1614.0,A,77
1960,1473412453.564412,APPL,491,1614.0,D,77
1961,1473412454.305237,APPL,492,1515.0,B,77
1962,1473412454.44676,APPL,492,1515.0,A,77
1963,1473412454.502922,APPL,492,1515.0,D,77
1964,1473412454.545666,APPL,492,1515.0,C,77
1965,1473412455.160931,APPL,493,1519.0,D,77
1966,1473412455.335947,APPL,493,1519.0,A,77
1967,1473412455.398731,APPL,493,1519.0,B,77
1968,1473412455.459478,APPL,493,1519.0,C,77
1969,1473412456.351735,APPL,494,1668.0,C,77
1970,1473412456.50003,APPL,494,1668.0,B,77
1971,1473412456.592586,APPL,494,1668.0,A,77
1972,1473412456.60329,APPL,494,1668.0,D,77
1973,1473412457.336447,APPL,495,1696.0,D,77
1974,1473412457.503289,APPL,495,1696.0,C,77
1975,1473412457.537825,APPL,495,1696.0,A,77
1976,1473412457.540413,APPL,495,1696.0,B,77
1977,1473412458.234859,APPL,496,1681.0,C,77
1978,1473412458.345855,APPL,496,1681.0,B,77
1979,1473412458.389575,APPL,496,1681.0,A,77
1980,1473412458.4891,APPL,496,1681.0,D,77
1981,1473412459.304948,APPL,497,1647.0,C,77
1982,1473412459.349656,APPL,497,1647.0,A,77
1983,1473412459.446039,APPL,497,1647.0,D,77
1984,1473412459.501543,APPL,497,1647.0,B,77
1985,1473412460.21574,APPL,498,1635.0,D,77
1986,1473412460.284179,APPL,498,1635.0,C,77
1987,1473412460.386903,APPL,498,1635.0,B,77
1988,1473412460.543801,APPL,498,1635.0,A,77
1989,1473412461.36857,APPL,499,1521.0,D,77
1990,1473412461.369278,APPL,499,1521.0,A,77
1991,1473412461.439033,APPL,499,1521.0,C,77
1992,1473412461.526134,APPL,499,1521.0,B,77
1993,1473412462.401747,APPL,500,1689.0,D,77
1994,1473412462.473922,APPL,500,1689.0,A,77
1995,1473412462.556673,APPL,500,1689.0,C,77
1996,1473412462.568748,APPL,500,1689.0,B,77
1997,1473412463.212775,APPL,501,1590.0,D,77
1998,1473412463.327482,APPL,501,1590.0,A,77
1999,1473412463.345092,APPL,501,1590.0,C,77
2000,1473412463.458786,APPL,501,1590.0,B,77
2001,1473412464.154219,APPL,502,1566.0,D,77
2002,1473412464.286092,APPL,502,1566.0,C,77
2003,1473412464.525533,APPL,502,1566.0,B,77
2004,1473412464.547685,APPL,502,1566.0,A,77
2005,1473412465.213538,APPL,503,1667.0,C,77
2006,1473412465.424034,APPL,503,1667.0,B,77
2007,1473412465.449979,APPL,503,1667.0,D,77
2008,1473412465.546213,APPL,503,1667.0,A,77
2009,1473412466.274255,APPL,504,1695.0,D,77
2010,1473412466.318703,APPL,504,1695.0,C,77
2011,1473412466.332486,APPL,504,1695.0,B,77
2012,1473412466.442889,APPL,504,1695.0,A,77
2013,1473412467.212778,APPL,505,1554.0,D,77
2014,1473412467.234867,APPL,505,1554.0,C,77
2015,1473412467.310563,APPL,505,1554.0,A,77
2016,1473412467.317711,APPL,505,1554.0,B,77
2017,1473412468.286069,APPL,506,1509.0,D,77
2018,1473412468.316762,APPL,506,1509.0,C,77
2019,1473412468.41492,APPL,506,1509.0,B,77
2020,1473412468.597889,APPL,506,1509.0,A,77
2021,1473412469.263123,APPL,507,1582.0,C,77
2022,1473412469.457596,APPL,507,1582.0,B,77
2023,1473412469.460566,APPL,507,1582.0,D,77
2024,1473412469.513887,APPL,507,1582.0,A,77
2025,1473412470.167023,APPL,508,1698.0,D,77
2026,1473412470.25316,APPL,508,1698.0,C,77
2027,1473412470.455511,APPL,508,1698.0,A,77
2028,1473412470.490656,APPL,508,1698.0,B,77
2029,1473412471.292158,APPL,509,1681.0,C,77
2030,1473412471.327944,APPL,509,1681.0,B,77
2031,1473412471.478508,APPL,509,1681.0,A,77
2032,1473412471.494618,APPL,509,1681.0,D,77
2033,1473412472.126306,APPL,510,1524.0,D,77
2034,1473412472.432598,APPL,510,1524.0,B,77
2035,1473412472.455594,APPL,510,1524.0,A,77
2036,1473412472.514245,APPL,510,1524.0,C,77
2037,1473412473.295995,APPL,511,1540.0,D,77
2038,1473412473.361465,APPL,511,1540.0,A,77
2039,1473412473.531823,APPL,511,1540.0,B,77
2040,1473412473.572942,APPL,511,1540.0,C,77
2041,1473412474.362985,APPL,512,1673.0,A,77
2042,1473412474.408575,APPL,512,1673.0,D,77
2043,1473412474.422457,APPL,512,1673.0,B,77
2044,1473412474.46849,APPL,512,1673.0,C,77
2045,1473412475.374316,APPL,513,1627.0,D,77
2046,1473412475.37515,APPL,513,1627.0,B,77
2047,1473412475.447675,APPL,513,1627.0,C,77
2048,1473412475.501366,APPL,513,1627.0,A,77
2049,1473412476.233707,APPL,514,1526.0,C,77
2050,1473412476.333672,APPL,514,1526.0,A,77
2051,1473412476.404407,APPL,514,1526.0,B,77
2052,1473412476.481598,APPL,514,1526.0,D,77
2053,1473412477.328008,APPL,515,1589.0,B,77
2054,1473412477.460762,APPL,515,1589.0,C,77
2055,1473412477.481702,APPL,515,1589.0,D,77
2056,1473412477.499495,APPL,515,1589.0,A,77
2057,1473412478.249276,APPL,516,1575.0,D,77
2058,1473412478.371047,APPL,516,1575.0,C,77
2059,1473412478.503508,APPL,516,1575.0,A,77
2060,1473412478.507142,APPL,516,1575.0,B,77
2061,1473412479.233485,APPL,517,1622.0,D,77
2062,1473412479.345621,APPL,517,1622.0,B,77
2063,1473412479.46088,APPL,517,1622.0,A,77
2064,1473412479.593242,APPL,517,1622.0,C,77
2065,1473412480.172812,APPL,518,1524.0,D,77
2066,1473412480.37206,APPL,518,1524.0,A,77
2067,1473412480.431826,APPL,518,1524.0,B,77
2068,1473412480.586701,APPL,518,1524.0,C,77
2069,1473412481.254449,APPL,519,1536.0,C,77
2070,1473412481.478858,APPL,519,1536.0,D,77
2071,1473412481.497654,APPL,519,1536.0,B,77
2072,1473412481.536678,APPL,519,1536.0,A,77
2073,1473412482.352849,APPL,520,1549.0,A,77
2074,1473412482.360191,APPL,520,1549.0,D,77
2075,1473412482.368198,APPL,520,1549.0,B,77
2076,1473412482.406534,APPL,520,1549.0,C,77
2077,1473412483.417591,APPL,521,1550.0,A,77
2078,1473412483.457267,APPL,521,1550.0,B,77
2079,1473412483.468618,APPL,521,1550.0,D,77
2080,1473412483.558651,APPL,521,1550.0,C,77
2081,1473412484.499085,APPL,522,1567.0,A,77
2082,1473412484.574295,APPL,522,1567.0,C,77
2083,1473412484.577607,APPL,522,1567.0,B,77
2084,1473412484.583591,APPL,522,1567.0,D,77
2085,1473412485.166203,APPL,523,1654.0,D,77
2086,1473412485.363626,APPL,523,1654.0,B,77
2087,1473412485.417112,APPL,523,1654.0,A,77
2088,1473412485.55105,APPL,523,1654.0,C,77
2089,1473412486.349529,APPL,524,1614.0,A,77
2090,1473412486.380811,APPL,524,1614.0,D,77
2091,1473412486.455431,APPL,524,1614.0,B,77
2092,1473412486.503079,APPL,524,1614.0,C,77
2093,1473412487.217948,APPL,525,1673.0,C,77
2094,1473412487.261201,APPL,525,1673.0,D,77
2095,1473412487.325835,APPL,525,1673.0,A,77
2096,1473412487.432188,APPL,525,1673.0,B,77
2097,1473412488.309159,APPL,526,1582.0,A,77
2098,1473412488.344655,APPL,526,1582.0,D,77
2099,1473412488.391821,APPL,526,1582.0,C,77
2100,1473412488.410182,APPL,526,1582.0,B,77
2101,1473412489.412028,APPL,527,1693.0,A,77
2102,1473412489.5238,APPL,527,1693.0,D,77
2103,1473412489.564692,APPL,527,1693.0,B,77
2104,1473412489.588188,APPL,527,1693.0,C,77
2105,1473412490.436793,APPL,528,1576.0,A,77
2106,1473412490.460293,APPL,528,1576.0,D,77
2107,1473412490.53517,APPL,528,1576.0,B,77
2108,1473412490.594018,APPL,528,1576.0,C,77
2109,1473412491.266783,APPL,529,1680.0,C,77
2110,1473412491.458719,APPL,529,1680.0,B,77
2111,1473412491.538983,APPL,529,1680.0,D,77
2112,1473412491.588577,APPL,529,1680.0,A,77
2113,1473412492.336908,APPL,530,1587.0,C,77
2114,1473412492.452282,APPL,530,1587.0,D,77
2115,1473412492.481658,APPL,530,1587.0,B,77
2116,1473412492.504246,APPL,530,1587.0,A,77
2117,1473412493.310418,APPL,531,1680.0,B,77
2118,1473412493.33112,APPL,531,1680.0,D,77
2119,1473412493.430113,APPL,531,1680.0,C,77
2120,1473412493.551565,APPL,531,1680.0,A,77
2121,1473412494.415721,APPL,532,1639.0,A,77
2122,1473412494.445259,APPL,532,1639.0,C,77
2123,1473412494.535198,APPL,532,1639.0,D,77
2124,1473412494.541495,APPL,532,1639.0,B,77
2125,1473412495.338527,APPL,533,1535.0,D,77
2126,1473412495.433703,APPL,533,1535.0,C,77
2127,1473412495.497456,APPL,533,1535.0,B,77
2128,1473412495.549393,APPL,533,1535.0,A,77
2129,1473412496.407575,APPL,534,1684.0,B,77
2130,1473412496.451948,APPL,534,1684.0,A,77
2131,1473412496.457988,APPL,534,1684.0,C,77
2132,1473412496.538636,APPL,534,1684.0,D,77
2133,1473412497.369906,APPL,535,1646.0,B,77
2134,1473412497.392747,APPL,535,1646.0,D,77
2135,1473412497.53983,APPL,535,1646.0,A,77
2136,1473412497.585352,APPL,535,1646.0,C,77
2137,1473412498.325366,APPL,536,1659.0,C,77
2138,1473412498.38149,APPL,536,1659.0,D,77
2139,1473412498.407837,APPL,536,1659.0,A,77
2140,1473412498.439637,APPL,536,1659.0,B,77
2141,1473412499.353009,APPL,537,1658.0,D,77
2142,1473412499.399158,APPL,537,1658.0,B,77
2143,1473412499.584977,APPL,537,1658.0,C,77
2144,1473412499.596126,APPL,537,1658.0,A,77
2145,1473412500.411107,APPL,538,1648.0,A,77
2146,1473412500.420063,APPL,538,1648.0,B,77
2147,1473412500.444885,APPL,538,1648.0,D,77
2148,1473412500.580519,APPL,538,1648.0,C,77
2149,1473412501.25094,APPL,539,1505.0,C,77
2150,1473412501.389066,APPL,539,1505.0,D,77
2151,1473412501.487864,APPL,539,1505.0,A,77
2152,1473412501.591098,APPL,539,1505.0,B,77
2153,1473412502.333584,APPL,540,1596.0,C,77
2154,1473412502.340485,APPL,540,1596.0,B,77
2155,1473412502.487943,APPL,540,1596.0,A,77
2156,1473412502.570641,APPL,540,1596.0,D,77
2157,1473412503.323194,APPL,541,1520.0,D,77
2158,1473412503.449389,APPL,541,1520.0,C,77
2159,1473412503.476629,APPL,541,1520.0,B,77
2160,1473412503.506049,APPL,541,1520.0,A,77
2161,1473412504.256759,APPL,542,1552.0,C,77
2162,1473412504.293145,APPL,542,1552.0,D,77
2163,1473412504.41837,APPL,542,1552.0,B,77
2164,1473412504.487129,APPL,542,1552.0,A,77
2165,1473412505.245859,APPL,543,1573.0,D,77
2166,1473412505.34547,APPL,543,1573.0,B,77
2167,1473412505.385531,APPL,543,1573.0,C,77
2168,1473412505.468537,APPL,543,1573.0,A,77
2169,1473412506.222443,APPL,544,1663.0,D,77
2170,1473412506.310864,APPL,544,1663.0,B,77
2171,1473412506.32548,APPL,544,1663.0,C,77
2172,1473412506.442472,APPL,544,1663.0,A,77
2173,1473412507.331857,APPL,545,1580.0,A,77
2174,1473412507.355816,APPL,545,1580.0,C,77
2175,1473412507.467798,APPL,545,1580.0,D,77
2176,1473412507.581091,APPL,545,1580.0,B,77
2177,1473412508.238915,APPL,546,1633.0,C,77
2178,1473412508.308135,APPL,546,1633.0,D,77
2179,1473412508.383573,APPL,546,1633.0,B,77
2180,1473412508.548112,APPL,546,1633.0,A,77
2181,1473412509.135821,APPL,547,1608.0,D,77
2182,1473412509.409079,APPL,547,1608.0,C,77
2183,1473412509.525484,APPL,547,1608.0,B,77
2184,1473412509.584904,APPL,547,1608.0,A,77
2185,1473412510.308063,APPL,548,1692.0,D,77
